id,name,city,cuisine,rating,cost
133290,Sasuji Ka Dhaba,gondal,"punjabi,chinese",4.2,300.0
90575,Raju Omlet,gondal,north indian,3.6,300.0
304361,Infinity Restaurant,gondal,north indian,4.1,300.0
106523,Fill In Fast Food And Chinese,gondal,chinese,4.0,200.0
548657,Kulcha Cuisine,gondal,"north indian,indian",4.3,300.0
139258,Crumbz - The Cake Shoppe,gondal,desserts,4.2,300.0
420876,Lesange Grill - Kebab & Biryani,gondal,"biryani,arabian",4.1,300.0
458697,Grameen Kulfi,gondal,"ice cream,desserts",4.6,120.0
332883,Tea Post,gondal,"snacks,beverages",4.3,200.0
395979,Tea Street,gondal,"snacks,chinese",4.1,200.0
350184,Spedito Pizzeria - Kotecha Chowk,gondal,"pizzas,pastas",4.3,300.0
105265,UBQ by Barbeque Nation,gondal,"north indian,barbecue",4.0,300.0
84709,Inner Circle - Bizz The Hotel,gondal,"continental,punjabi",4.1,300.0
556314,Drizzle's Pizza,gondal,"pizzas,pastas",4.2,500.0
297255,Tea Post,gondal,"snacks,beverages",4.3,200.0
499519,Chamunda The Lassi Shop,gondal,"desserts,beverages",4.3,200.0
514864,The Street Cafe,gondal,"beverages,fast food",3.6,240.0
498507,Foodtopia,gondal,"fast food,snacks",3.9,50.0
503937,Sankalp Restaurant,gondal,south indian,4.3,600.0
154798,Balaji Sandwich & Foodzone,gondal,snacks,4.3,100.0
286326,Jassi De Parathe,gondal,"thalis,north indian",4.2,400.0
300824,Rpj Hotel,gondal,"punjabi,chinese",4.6,350.0
192009,Food Adda,gondal,beverages,4.1,250.0
348125,Subhan Allah Nonveg,gondal,"indian,seafood",3.4,200.0
130089,Shree Mayur Bhajiya,gondal,snacks,4.4,150.0
114891,Jamnagari Falooda,gondal,beverages,4.3,200.0
155135,22Nd Parallel,gondal,south indian,4.2,200.0
139278,The Maggi Center (old),gondal,"fast food,snacks",3.8,200.0
155922,Aradhana Snacks & Tea (Jafar'S Tea),gondal,"beverages,snacks",4.2,200.0
84298,Hocco Eatery (Havmor Eatery),gondal,"indian,biryani",4.1,400.0
365550,Perfect Omlet - Raiya Road,gondal,north indian,3.2,300.0
252423,Mehul'S Kitchen - Qsr,gondal,"punjabi,chinese",4.7,400.0
494580,Big Bite,gondal,"fast food,continental",4.3,350.0
116007,Sagar Ghughra And Vadapav,gondal,"fast food,snacks",4.3,100.0
177195,Binharif Kachhi Dabeliwala,gondal,snacks,3.7,150.0
116005,Atul Icecream,gondal,ice cream,4.4,200.0
358140,RP's Pizzeria,gondal,"pizzas,pastas",3.5,300.0
487068,Bhukkad Mafia,gondal,"street food,pizzas",4.1,200.0
144380,Kathiyawadi Jalsa,gondal,"gujarati,punjabi",4.4,200.0
401219,Gj-5 Sandwich And Pizza,gondal,"pizzas,combo",3.8,250.0
479410,Shiv Ice Cream & Fast Food,gondal,"fast food,pizzas",4.4,300.0
385701,Naples Pizza,gondal,"pizzas,salads",3.9,200.0
212140,Jalaram Frankie & Fastfood,gondal,"fast food,snacks",4.2,150.0
482971,Mumbai Zaika - Raiya Road,gondal,"north indian,indian",4.0,200.0
185038,The Egg.Com,gondal,north indian,4.1,200.0
133278,Ram Aur Shyam Gola-Raiya Circle,gondal,desserts,3.5,300.0
499585,A One Biryani,gondal,biryani,3.7,200.0
452037,Prajapati Farali Khichadi,gondal,"indian,snacks",4.0,200.0
460986,Sonali Barbeque & Momos,gondal,chinese,4.0,100.0
167232,Amrut Sweet And Namkeen,gondal,"snacks,sweets",3.9,100.0
101395,Mom'S Dhosa Parlour,gondal,south indian,4.3,200.0
307320,B K Food Zone,gondal,"gujarati,punjabi",4.0,200.0
101397,Santosh Pav Bhaji,gondal,"north indian,snacks",4.5,200.0
565577,Burger Singh (Big Punjabi Burgers),gondal,"burgers,snacks",4.3,300.0
378293,Wok On Fire,gondal,"chinese,pan-asian",4.3,400.0
497849,Shree Gayatri Dairy Farm (Tejabhai Mithaiwala),gondal,sweets,4.6,300.0
164122,Kismat Restaurant,gondal,"gujarati,thalis",4.5,100.0
168702,Shilu'S Chapdi Undhyu,gondal,gujarati,4.6,200.0
380587,Anjali Restaurant,gondal,"punjabi,chinese",3.4,200.0
83505,Rollies,gondal,"ice cream,beverages",4.5,150.0
384140,Verona Italica,gondal,"pizzas,pastas",3.3,200.0
120216,Baskin Robbins,gondal,"ice cream,desserts",4.6,300.0
142986,Naples Pizza - Raiya Chowk,gondal,"pizzas,salads",3.5,400.0
345379,Cafe Coffee Day,gondal,"beverages,snacks",3.0,300.0
145919,Patel Vihar Restaurant,gondal,"gujarati,thalis",4.1,200.0
561641,Rajputana Veg & Non-Veg Food Zone,gondal,"north indian,thalis",3.1,300.0
470735,Surti Egg Wala,gondal,"indian,fast food",3.5,200.0
476618,Rajkamal Ghughara,gondal,"chaat,snacks",4.1,100.0
327678,Devjivan Restaurant,gondal,indian,4.3,200.0
349204,Premvatika Restaurant,gondal,"gujarati,indian",4.0,300.0
139768,Mahek Biryani House,gondia,indian,3.7,150.0
139449,Punjabi Grill,gondia,"north indian,south indian",4.1,150.0
235832,Sardaar Ji,gondia,"chinese,north indian",4.0,200.0
139769,Al-Zaika,gondia,"north indian,fast food",4.3,150.0
206992,Gammat Jammat fast food restaurant,gondia,"chinese,continental",4.3,200.0
311855,A P Restaurant,gondia,"chinese,north indian",3.5,150.0
495933,Mitra Di Chaap,gondia,"indian,punjabi",3.0,350.0
372514,Pizza Town,gondia,"french,pastas",4.0,350.0
244827,Biryani Hub,gondia,indian,3.2,150.0
139762,Juice Factory,gondia,beverages,3.9,100.0
195602,Santosh pavbhaji &chainise center,gondia,"indian,chinese",3.7,200.0
139761,Goli Vada Pav No .1,gondia,"maharashtrian,north indian",3.2,100.0
203463,The Pizza Box,gondia,pizzas,4.3,150.0
237156,Mummy House,gondia,"chinese,indian",3.0,200.0
139764,Cafe Yuva,gondia,"fast food,chinese",3.3,200.0
139453,Hotel Grand Sita,gondia,"north indian,chinese",4.0,400.0
449930,Chatoraa,gondia,"north indian,chinese",3.7,250.0
383414,Kamdhenu Bhojanalay,gondia,chinese,3.4,250.0
139454,Pizza Hub,gondia,continental,4.3,150.0
252592,Divine Delight Bakery,gondia,bakery,3.6,200.0
139451,Kathi N Kabab,gondia,north indian,3.6,300.0
218763,K Chowdhary Sweet House,gopalganj,sweets,4.1,200.0
452131,FOOD PALACE,gopalganj,"indian,fast food",3.6,100.0
203118,Laxmi Hotel & Restaurant,gopalganj,"north indian,italian",3.4,200.0
321002,Pizza Express,gopalganj,"indian,chinese",3.0,150.0
203113,Today's Pizza,gopalganj,"north indian,chinese",3.8,200.0
543490,"Original Al baik, The Taste of saudi  Arabia",gopalganj,"north indian,american",3.7,250.0
260443,Chaska Restaurant,gopalganj,"north indian,italian",3.0,200.0
203125,Food Plaza,gopalganj,"north indian,italian",3.4,100.0
454834,Dilli The Darbar,gopalganj,"indian,chinese",3.2,200.0
489777,The Biryani Mall,gopalganj,"biryani,chinese",3.0,200.0
345528,Janta darbaar,gopalganj,indian,2.9,200.0
377803,FOOD POINT,gopalganj,indian,3.7,200.0
220762,Kumar Hotel,gopalganj,"indian,chinese",3.7,250.0
169497,Burger King,gorakhpur,american,4.2,350.0
96858,Sher-E-Punjab Hotel Since 1965,gorakhpur,"north indian,mughlai",3.6,200.0
98550,Chowdhry Sweet House,gorakhpur,"sweets,north indian",3.8,200.0
233802,KFC,gorakhpur,"american,snacks",3.9,400.0
303370,La Pino'z Pizza,gorakhpur,"italian,pizzas",4.0,300.0
120862,Foodies,gorakhpur,"chinese,fast food",3.7,150.0
244940,Hotel Avantika,gorakhpur,"north indian,chinese",4.1,400.0
97528,Singh Burger,gorakhpur,"chinese,south indian",4.1,200.0
193111,Spicy Kitchen,gorakhpur,chinese,3.8,250.0
217451,Punjabi Dhaba,gorakhpur,north indian,3.8,200.0
115440,Bindass Dhaba,gorakhpur,"north indian,chinese",3.2,300.0
96860,Rangrezza,gorakhpur,"north indian,chinese",4.1,500.0
188590,The Terai Restaurant,gorakhpur,"chinese,north indian",3.7,300.0
96857,Singh Biryani Corner,gorakhpur,"north indian,chinese",3.6,200.0
287726,Champaran Meat House,gorakhpur,"north indian,biryani",3.3,300.0
265603,Kwality Walls Frozen Dessert and Ice Cream Shop,gorakhpur,"desserts,ice cream",4.4,100.0
297310,Diamond Pizza,gorakhpur,pizzas,3.5,200.0
97702,Tunday Kababi,gorakhpur,"biryani,north indian",3.8,300.0
97499,Bobi's Restaurant Since 1963,gorakhpur,"north indian,chinese",4.1,250.0
97480,10 Park Street,gorakhpur,"north indian,chinese",3.9,300.0
110139,OASIS -Hotel Park Regency,gorakhpur,"north indian,south indian",3.8,400.0
114482,Yadav Kulfi House,gorakhpur,"chinese,south indian",4.0,200.0
156014,Tasty Zaika restaurant,gorakhpur,"north indian,chinese",2.5,120.0
121579,Urban Terrace Roof Top Restaurant,gorakhpur,"north indian,chinese",4.1,450.0
391275,Spicy Dhaba,gorakhpur,north indian,2.8,400.0
192153,Little Hongkong Eating House,gorakhpur,chinese,4.0,200.0
96910,Biryani Darbar,gorakhpur,"biryani,mughlai",3.8,200.0
389262,ZYAKA PARATHA,gorakhpur,north indian,3.1,200.0
115336,The Yellow Chilli,gorakhpur,north indian,4.1,200.0
119909,Cinnamon Restaurant,gorakhpur,"north indian,chinese",4.2,400.0
98169,Biryani Bay,gorakhpur,"biryani,north indian",3.9,200.0
321160,Food Punjab,gorakhpur,"north indian,chinese",2.9,200.0
321159,Tasty Zaika,gorakhpur,"north indian,chinese",2.9,200.0
327895,Famous Paratha,gorakhpur,indian,3.1,300.0
97470,Bobi's Bakery,gorakhpur,"bakery,fast food",4.0,100.0
121577,Grand Manoranjan In,gorakhpur,"north indian,chinese",4.2,600.0
119884,Hotel Pradeep Palace,gorakhpur,"north indian,chinese",4.1,450.0
390363,Biryani Adda,gorakhpur,north indian,3.0,400.0
320742,Pizza Junction,gorakhpur,"pizzas,chinese",3.5,300.0
126289,UBQ by Barbeque Nation,gorakhpur,"north indian,barbecue",3.6,300.0
498531,Manoranjan Bakers And Sweets,gorakhpur,"sweets,bakery",3.8,300.0
461606,Amritsari Zaika,gorakhpur,"north indian,chinese",3.2,200.0
474200,Rolls Factory,gorakhpur,"snacks,chinese",3.5,250.0
98748,G Chowdhary Sweets,gorakhpur,desserts,3.8,150.0
492515,Spicy Fast Food,gorakhpur,"north indian,chinese",2.7,300.0
427758,Gupta Resturant,gorakhpur,"chinese,north indian",2.9,250.0
97525,Baskin Robbins,gorakhpur,desserts,4.1,150.0
98750,Shiv Ganga Bakers,gorakhpur,bakery,3.7,200.0
307797,Barbeque Nation,gorakhpur,"north indian,barbecue",4.0,600.0
447535,AIR ON WHEELS,gorakhpur,indian,4.1,300.0
451648,Eat Zone,gorakhpur,"indian,thalis",3.0,250.0
305577,Pizza Hut,gorakhpur,pizzas,3.5,350.0
342485,NI HAO,gorakhpur,"chinese,thai",3.7,300.0
119890,Royal Darbar,gorakhpur,"north indian,chinese",3.7,500.0
162395,Kathi Junction,gorakhpur,american,3.6,200.0
181648,Try & Taste,gorakhpur,"north indian,chinese",3.8,200.0
406544,AL-BAIK (AD MAIL),gorakhpur,indian,3.3,250.0
323352,Hotel Bobina,gorakhpur,"north indian,chinese",3.7,250.0
460947,Karim's,gorakhpur,"mughlai,north indian",3.6,500.0
497366,Gorakhpur Bakery,gorakhpur,bakery,4.2,300.0
337763,Food Lovers,gorakhpur,"chinese,tibetan",3.5,150.0
96833,Much More,gorakhpur,"continental,chinese",3.8,200.0
470132,South Indian Rasoi,gorakhpur,south indian,3.6,100.0
97507,SukhSagar Mishtan,gorakhpur,"sweets,south indian",4.3,200.0
504211,Agarwal Ice Cream,gorakhpur,ice cream,4.1,250.0
97659,Swag Factory,gorakhpur,chinese,4.0,250.0
376177,Golden fry chicken,gorakhpur,snacks,3.6,150.0
232015,Farzi Dhaba,gorakhpur,"north indian,chinese",3.6,500.0
335177,Champaran Rasoi,gorakhpur,indian,3.4,200.0
400247,The Thick Shake Factory,gorakhpur,beverages,4.8,200.0
473922,LADDU GOPAL,gorakhpur,"snacks,sweets",3.9,250.0
342483,Chaat Ka Chaska Premium City Mall,gorakhpur,"chaat,north indian",4.0,150.0
389074,Pizza Station,gorakhpur,"pizzas,snacks",4.3,200.0
97511,Ganesh Misthan,gorakhpur,"sweets,fast food",4.0,200.0
143442,Class Bunk Cafe & Kitchen,gorakhpur,"north indian,chinese",3.7,400.0
403656,Sagar Shree ( South Indian Specialist),gorakhpur,"south indian,indian",3.9,300.0
297867,Cake King,gorakhpur,desserts,3.9,200.0
390638,Curry Nights Restaurant,gorakhpur,north indian,3.7,400.0
287537,Foodies Cakes,gorakhpur,bakery,3.6,200.0
299045,New Durga Madrasi Dosa Center,gorakhpur,south indian,4.5,200.0
297635,Cake 'O' Factory,gorakhpur,"desserts,bakery",3.7,300.0
96854,Singh Biryani Family Restaurant,gorakhpur,"north indian,chinese",3.3,200.0
305207,CAKE'S LOVER,gorakhpur,"chinese,desserts",3.4,300.0
287721,Lord Of Eats,gorakhpur,"tandoor,indian",3.3,300.0
328807,ONE BITE,gorakhpur,"pizzas,pastas",4.0,200.0
238766,Richi Rich Cafe,gorakhpur,"fast food,pizzas",3.9,250.0
316771,Goli Vada Pav,gorakhpur,snacks,3.5,150.0
97498,Shahansha Restaurant,gorakhpur,"north indian,chinese",4.0,300.0
165193,Lucknow Biryani & Fast Food Corner,gorakhpur,indian,3.6,150.0
178868,Singh Chaat Corner,gorakhpur,"north indian,south indian",3.3,150.0
115442,Food Plaza,gorakhpur,"fast food,south indian",3.6,200.0
415667,Hunger Hub Restaurant (Shahpur),gorakhpur,"north indian,south indian",3.6,300.0
420555,Home Slice Pizza,gorakhpur,"pizzas,italian",3.4,300.0
364285,Momo Magic Cafe,gorakhpur,"chinese,tandoor",4.2,300.0
97486,Cake Infusion,gorakhpur,"bakery,desserts",2.8,250.0
108201,Lotus Bakery,gorakhpur,bakery,3.5,600.0
119904,Lazeez Restaurant,gorakhpur,"north indian,chinese",2.1,450.0
171673,Domino's Pizza,gorakhpur,pizzas,4.4,400.0
128341,Mr. Chef Restaurant,gorakhpur,"north indian,chinese",2.4,300.0
438511,Urban Vada Pav,gorakhpur,"snacks,beverages",4.0,300.0
132555,Pizza Cafe Day,gorakhpur,"pizzas,italian",3.1,100.0
495868,King s Spice,gorakhpur,"chinese,tandoor",3.8,300.0
291435,Jayka Restaurant,gorakhpur,north indian,3.1,250.0
324544,Pizza Cafe Shop,gorakhpur,"pizzas,italian",3.0,100.0
289564,Just 99,gorakhpur,"chinese,continental",2.8,250.0
289530,King's Pizza,gorakhpur,"pizzas,fast food",3.3,250.0
478705,Agrawal's,gorakhpur,"chinese,fast food",3.3,100.0
125732,Sharda Dinings,gorakhpur,"north indian,chinese",3.9,500.0
380322,Jail Dining & Restaurant,gorakhpur,"indian,italian",3.6,350.0
528162,Subway,gorakhpur,"snacks,fast food",3.8,500.0
213218,Adalat Handi Meat,gorakhpur,indian,3.6,200.0
349297,Grand Gourmet Multicuisine Restaurant,gorakhpur,"chinese,north indian",3.8,200.0
371621,Tandoori Theka By Mr. Chef,gorakhpur,"indian,biryani",2.4,250.0
371618,Chinese Hut,gorakhpur,"indian,biryani",2.9,250.0
438747,Veg Sindhi Kitchen,gorakhpur,"sindhi,indian",4.2,199.0
407670,Manoranjan Bakery,gorakhpur,"bakery,desserts",3.4,400.0
135225,The Spicy Rasoi,gorakhpur,"north indian,chinese",3.9,300.0
486350,Edhan Fastfood Corner,gorakhpur,"chinese,fast food",3.3,100.0
253002,Pind Balluchi,gorakhpur,north indian,3.9,400.0
540666,The Dice,gorakhpur,"chinese,snacks",3.9,350.0
218942,Lajeez Dhaba & Sweets,gorakhpur,"north indian,sweets",3.5,250.0
210214,Parampara Baati Chokha,gorakhpur,north indian,4.2,350.0
122691,Spicy Momo Restaurant,gorakhpur,"north indian,chinese",3.2,200.0
110145,SS Restaurant,gorakhpur,"north indian,chinese",3.7,600.0
313844,Trishay Momo House,gorakhpur,"chinese,tibetan",3.9,100.0
483071,Bhojanwala,gorakhpur,north indian,3.1,150.0
449519,PIZZA IN,gorakhpur,"pizzas,fast food",3.3,350.0
304937,Pizza Point,gorakhpur,"pizzas,desserts",3.8,400.0
148207,Rajnandini Restaurant and Banquet,gorakhpur,"north indian,chinese",3.7,300.0
123251,Shubham Sweets & Restaurant,gorakhpur,"sweets,north indian",3.2,300.0
498935,NAINITAL MOMOS,gorakhpur,"north eastern,beverages",3.2,2.0
192148,Pizza World,gorakhpur,pizzas,3.0,200.0
260638,Biryani House,gorakhpur,"indian,chinese",3.7,200.0
126530,Anshu Cafe,gorakhpur,"north indian,chinese",3.7,250.0
309295,Raj Hotel And Restaurant,gorakhpur,"indian,chinese",3.3,250.0
312973,Pizza Cafe,gorakhpur,pizzas,3.4,200.0
414905,ANAND BAKERS AND CAFE,gorakhpur,"chinese,beverages",4.1,200.0
110141,Mr.& Mrs.IDLY,gorakhpur,"south indian,chinese",2.5,250.0
529811,DOSA KING,gorakhpur,"south indian,desserts",2.6,150.0
155262,Bismillah Biryani point,gudivada,biryani,3.7,200.0
155255,Helapuri Kiran Biryani Point,gudivada,biryani,3.6,250.0
158132,Tamarind Restaurant,gudivada,biryani,3.7,200.0
155263,Alankar Family Restaurant,gudivada,"biryani,tandoor",4.0,250.0
520313,SSS Restaurant Biryani king,gudivada,"biryani,indian",3.8,250.0
200317,The Shawarma Company,gudivada,"arabian,pizzas",3.7,250.0
480925,Krupa Fast Food Centre,gudivada,chinese,3.5,150.0
364731,SAMUDRALAS RAJADARBAR FAMILY RESTAURANT,gudivada,"biryani,chettinad",3.7,250.0
243400,Sai Fast Food,gudivada,"asian,chinese",3.3,150.0
491240,Kings Pizza,gudivada,"pizzas,fast food",3.8,250.0
514923,Twisted Kitchen,gudivada,"beverages,fast food",3.7,120.0
155253,KCFC Ice and Spice(Lip Smacking pizzas/Burgers),gudivada,american,3.3,250.0
335964,SKFC,gudivada,"italian,american",3.2,200.0
502264,Amma Chethi Vanta,gudivada,"chinese,south indian",3.0,200.0
501604,Padma Pickles and Fast Foods,gudivada,"south indian,snacks",3.6,200.0
156298,Sri Bhavani Tea and Tiffin Centre(Bushanam gari hotel),gudivada,"south indian,north indian",4.2,200.0
237746,Simple Eats,gudivada,"andhra,south indian",3.3,200.0
155261,Golden Fast Food,gudivada,"chinese,biryani",3.4,120.0
200693,G7 Family Restaurant,gudivada,biryani,2.7,500.0
395551,Pizzeria,gudivada,pizzas,3.4,200.0
436704,Idly Paya Zone,gudivada,"south indian,biryani",2.7,250.0
235884,Shawarma King,gudivada,"arabian,french",4.1,200.0
248324,Pizza Pond@786,gudivada,"european,italian",3.6,150.0
225914,Jain Bhojnalaya,guna,"north indian,chinese",3.3,250.0
367894,The Food Square,guna,"north indian,chinese",3.2,250.0
367842,Picnic Bakery,guna,"fast food,chinese",3.4,250.0
225907,New Rajshree Bhojnalaya,guna,"north indian,snacks",3.6,250.0
187008,Madeena multicuisine Family Restaurant,guntakal,biryani,3.8,300.0
186309,Scoops Icecream Parlour,guntakal,"desserts,sweets",3.8,150.0
308424,Pavithra veg,guntakal,"south indian,north indian",4.0,200.0
223601,Pavan Pizza Hut Ice Creams & Snacks ),guntakal,"ice cream,pizzas",4.1,150.0
187276,Royal Fast Food Centre,guntakal,biryani,3.8,100.0
187029,Roshini Hyd Biryani House,guntakal,biryani,3.7,250.0
557562,DAAWAT RESTAURANT,guntakal,"north indian,chinese",2.8,250.0
488235,LABBAIK FAMILY RESTAURANT,guntakal,"indian,north indian",3.5,300.0
466806,Five Star Koli Hut,guntakal,"snacks,american",3.8,150.0
488398,TASTE BUDS,guntakal,"italian,fast food",3.6,300.0
339361,Rosini Hyderabad Tiffins & Meals,guntakal,"asian,chinese",3.7,150.0
332284,Project Bbq,guntakal,biryani,3.1,250.0
355263,GFC Restaurant,guntakal,"tandoor,biryani",3.4,250.0
186308,Gilley's Family Restaurant,guntakal,biryani,2.8,250.0
229893,Rayalseema Fast Food Mini Meals Ice Cream Fruit Ju,guntakal,"asian,chinese",3.8,200.0
490362,Gilleys Seema Ruchulu,guntakal,"arabian,biryani",4.0,200.0
438029,Funky day's biryani,guntakal,"indian,hyderabadi",3.8,250.0
227107,Chennai Thalappatthi Biryani-Nallapadu,guntur,"biryani,indian",3.6,200.0
416860,KFC,guntur,"american,snacks",4.1,400.0
86952,Viceroy Biryani Point,guntur,"south indian,north indian",4.1,350.0
86556,Amaravathi Food Court,guntur,"chinese,biryani",3.8,250.0
380923,RATNA FOOD COURT,guntur,"chinese,indian",4.1,200.0
417492,Zam Zam Biryani Hotels,guntur,"continental,biryani",3.6,250.0
86943,Mourya Tasty Foods,guntur,"south indian,indian",4.2,150.0
443833,Modern pizza world Brodipet,guntur,"chinese,tandoor",3.5,300.0
404827,R PUNJABI DHABA & FAMILY RESTAURANT,guntur,"indian,tandoor",3.8,400.0
114986,Sri Lakshmi Foods,guntur,"fast food,biryani",3.5,150.0
450272,NIC Natural Ice Creams,guntur,"ice cream,desserts",4.4,120.0
400980,Juicekart,guntur,"salads,juices",3.5,200.0
86587,Sri Mayura Family Garden Restaurant,guntur,"south indian,chinese",3.8,350.0
322787,SRI GANESH FOOD COURT,guntur,"indian,chinese",3.9,300.0
113265,New Geeta Star Hotel,guntur,south indian,3.7,100.0
91963,Hotel Sri Sankara Vilas,guntur,"south indian,north indian",4.1,100.0
86059,V Royal Park,guntur,"chinese,indian",3.7,300.0
526008,Aahaa Tasty Foods,guntur,south indian,4.7,250.0
86353,Pizza World - Arundelpet,guntur,"pizzas,chinese",3.9,250.0
119283,Mourya Biryani Point-Arundelpet,guntur,"south indian,biryani",3.9,200.0
416463,CakeZone,guntur,"desserts,bakery",4.0,200.0
85973,Laziz Pizza,guntur,"pizzas,american",3.4,250.0
121917,Akhil Food World,guntur,south indian,3.8,150.0
85995,Hotel Sindoori,guntur,"north indian,chinese",3.8,250.0
343512,Navya Grand,guntur,"biryani,south indian",4.1,300.0
119282,Sri Mayura,guntur,"south indian,biryani",3.6,150.0
320756,HOTEL GRAND NAGARJUNA,guntur,"north indian,chinese",3.7,200.0
120161,Sri Ramachandra Mess,guntur,"south indian,andhra",4.0,200.0
86963,Viceroy Grand,guntur,"south indian,north indian",3.9,250.0
130497,Geetha Regency Pure Veg,guntur,"biryani,south indian",4.2,250.0
112396,Classic Fast Foods,guntur,"indian,chinese",3.9,150.0
135180,Basha Hotel,guntur,"south indian,biryani",3.7,200.0
326598,KAKATIYA BIRYANI'S,guntur,biryani,3.4,350.0
86951,Bowl & Barbeque,guntur,"biryani,kebabs",3.5,300.0
341510,SRI KAVERI TIFFINS,guntur,south indian,4.1,200.0
116692,AL AJAIB RESTAURANT,guntur,"lebanese,indian",2.7,200.0
429538,Varalakshmi tiffins,guntur,south indian,4.4,150.0
393268,BIRYANI HOUSE & MATAAM AL MANDI,guntur,"lebanese,biryani",3.1,200.0
367972,Pizza world,guntur,pizzas,4.0,150.0
361335,RK Food Court,guntur,"indian,chinese",4.1,250.0
87242,Bakers Fun,guntur,"chinese,bakery",3.9,250.0
441645,Apsara chicken pokodi,guntur,indian,2.5,100.0
324554,Hotel New Mahabodi,guntur,south indian,4.3,150.0
211717,Anand Juice And Chat,guntur,"fast food,beverages",3.8,100.0
93860,Sweet Magic,guntur,"south indian,biryani",3.7,250.0
87102,Paradise Biryani,guntur,"biryani,kebabs",3.3,400.0
90706,Ice Berg,guntur,"ice cream,bakery",4.3,150.0
526604,Giani Ice Cream,guntur,"ice cream,desserts",4.3,400.0
88178,Geetha Regency,guntur,"south indian,north indian",3.7,400.0
87854,Go Chaatiz,guntur,"fast food,chinese",3.8,300.0
560115,INSTA CAKE,guntur,bakery,4.3,159.0
537469,Swagruha Foods,guntur,"sweets,bengali",3.7,300.0
131320,Veda Vyas Fast Food Center,guntur,"fast food,chinese",3.9,150.0
87678,Ravi Tasty Foods,guntur,"north indian,south indian",4.0,250.0
408590,Cake Roven,guntur,"pizzas,indian",4.0,400.0
86937,The Bread Basket,guntur,"bakery,desserts",4.1,200.0
331246,The Belgian Waffle Co.,guntur,"desserts,beverages",4.1,200.0
450273,Grameen Kulfi,guntur,"ice cream,desserts",4.5,120.0
86569,Modern Pizza World,guntur,"chinese,pizzas",3.4,250.0
447992,Chennai kulfi,guntur,"desserts,beverages",3.8,200.0
437804,Cooking Panda,guntur,"chinese,tandoor",3.1,250.0
316400,Varalakshmi Tiffins - Ashok Nagar,guntur,south indian,4.4,150.0
86038,Ibaco,guntur,ice cream,3.9,250.0
384236,ko ko Biryani Point,guntur,"indian,chinese",3.8,300.0
497277,Lassi Mart,guntur,"beverages,fast food",3.8,200.0
86971,Marvadi Bhojnalai,guntur,north indian,4.1,200.0
442300,The Dessert Heaven - Pure Veg,guntur,"bakery,desserts",3.9,200.0
86296,Flameingoes,guntur,"south indian,north indian",3.7,350.0
286864,Sri Anjaneya Biryani Point,guntur,"biryani,south indian",2.8,150.0
86661,New Dwaraka Fruit Juice,guntur,beverages,4.2,150.0
86277,The Spicy Kitchen,guntur,"chinese,biryani",3.9,200.0
502019,Hotel Sri Surya's,guntur,south indian,4.1,100.0
438821,Shawarma House,guntur,"lebanese,fast food",3.4,350.0
107635,The Hangout,guntur,"pizzas,beverages",3.1,200.0
334694,AMARAVATHI BIRYANI POINT,guntur,indian,3.3,400.0
291995,Bismillah -House of Biryanis & Kebabs,guntur,"biryani,lebanese",3.8,350.0
175812,Naga Sai Tasty Foods,guntur,south indian,3.7,150.0
320109,MEGHANA FAST FOOD CENTRE,guntur,"biryani,indian",3.3,400.0
349592,Sri Anjaneya Restaurant,guntur,"chinese,biryani",3.5,350.0
91949,Gismat Arabic Restaurant,guntur,"arabian,lebanese",3.4,400.0
88080,Saffron Multicuisine Restaurant,guntur,"south indian,north indian",3.8,200.0
543920,DESI SHAKES- GORANTLA,guntur,"beverages,desserts",3.3,200.0
258949,Magic Ice-Cream By Sweet Magic,guntur,"beverages,desserts",3.4,150.0
86295,Tomatoes,guntur,"south indian,north indian",4.0,350.0
249000,Siri Biryanis,guntur,"biryani,south indian",3.5,150.0
86939,Pizza Hub,guntur,"pizzas,snacks",3.3,200.0
91001,Lassi Shop,guntur,beverages,3.8,150.0
429098,HOTEL SIDDHARTHA,guntur,"south indian,biryani",3.5,350.0
366942,Friends Fast Food center,guntur,"chinese,fast food",3.6,150.0
485992,Absolute Momo Cafe,guntur,"chinese,fast food",3.6,250.0
564077,HELLO IDLY,guntur,south indian,4.2,100.0
358337,Raju gari Biryani Rani vari pulao,guntur,"chinese,biryani",2.6,400.0
523636,SCOOPS,guntur,"ice cream,desserts",4.2,100.0
107918,Eswari Vilas,guntur,"south indian,andhra",3.9,100.0
318089,Teas N Trees,guntur,"beverages,south indian",4.0,300.0
562462,CHICKPET DONNE BIRIYANI HOUSE,guntur,"biryani,indian",2.8,250.0
250496,Five Star Chicken,guntur,"american,fast food",4.0,150.0
351628,COZY SHAWARMA & PIZZA PARADISE,guntur,lebanese,2.8,200.0
86555,7th Heaven,guntur,"desserts,bakery",3.7,300.0
87862,Ice Park,guntur,desserts,3.3,200.0
501182,Paris Waffle Co.,guntur,"bakery,desserts",4.6,200.0
348901,Tacos land,guntur,"chinese,continental",3.1,200.0
437790,Desi Shakes,guntur,beverages,3.9,250.0
170939,Biryani World,guntur,"biryani,chinese",3.7,250.0
485114,DALCHINI SPICY INDIAN RESTAURANT,guntur,"chinese,north indian",3.3,250.0
412790,Siri Lavanya Food Court,guntur,"north indian,chinese",4.1,250.0
500862,NOOR BIRYANI HOUSE,guntur,biryani,4.0,250.0
